pasta,identifier,filename,Formato,titulo,size,Link
PROJETO DE VIDA - ANA PAULA,AULA_3_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_2_MODULO_1_2024-03-14_20_00_GMT-3,AULA 3 AO VIVO - PROJETO DE VIDA _ EJA - TURMA 2_MÓDULO 1 (2024-03-14 20_00 GMT-3),p4,AULA 3 AO VIVO - PROJETO DE VIDA _ EJA - TURMA 2_MÓDULO 1 (2024-03-14 20_00 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_2_MODULO_1_2024-03-14_20_00_GMT-3/qualidade-720.mp4
PROJETO DE VIDA - ANA PAULA,AULA_1_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-05-21_19_02_GMT-3,AULA 1 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-05-21 19_02 GMT-3),p4,AULA 1 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-05-21 19_02 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-05-21_19_02_GMT-3/qualidade-720.mp4
PROJETO DE VIDA - ANA PAULA,AULA_2_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-05-23_20_04_GMT-3,AULA 2 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-05-23 20_04 GMT-3),p4,AULA 2 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-05-23 20_04 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-05-23_20_04_GMT-3/qualidade-720.mp4
PROJETO DE VIDA - ANA PAULA,AULA_3_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-06-06_19_04_GMT-3,AULA 3 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-06-06 19_04 GMT-3),p4,AULA 3 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-06-06 19_04 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-06-06_19_04_GMT-3/qualidade-720.mp4
PROJETO DE VIDA - ANA PAULA,AULA_4_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-06-13_20_01_GMT-3,AULA 4 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-06-13 20_01 GMT-3),p4,AULA 4 AO VIVO - PROJETO DE VIDA EJA - TURMA 3_MÓDULO 1 (2024-06-13 20_01 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_4_AO_VIVO-PROJETO_DE_VIDA_EJA-TURMA_3_MODULO_1_2024-06-13_20_01_GMT-3/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA1,aula1,p4,aula1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA1/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA2,aula2,p4,aula2.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA2/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA3,aula3,p4,aula3.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA3/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA4,aula4,p4,aula4.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA4/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA5,aula5,p4,aula5.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA5/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA6,aula6,p4,aula6.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA6/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA7,aula7,p4,aula7.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA7/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA8,aula8,p4,aula8.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA8/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA9,aula9,p4,aula9.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA9/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA10-006,aula10-006,p4,aula10-006.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA10-006/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA11,aula11,p4,aula11.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA11/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA12,aula12,p4,aula12.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA12/qualidade-720.mp4
Projeto Integrador-Estética Facial,AULA13-004,aula13-004,p4,aula13-004.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA13-004/qualidade-720.mp4
Psicomotricidade e o público TEA,APRESENTACAO-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Apresentação - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Apresentação - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/APRESENTACAO-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_1-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 1 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 1 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_3-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 3 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 3 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_2-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 2 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 2 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_4-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 4 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 4 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_4-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_5-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 5 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 5 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_5-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
Psicomotricidade e o público TEA,AULA_6-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP,Aula 6 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp,p4,Aula 6 - Psicomotricidade e o público TEA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_6-PSICOMOTRICIDADE_E_O_PUBLICO_TEA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
QUÍMICA,MODULO_3-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA,MÓDULO 3 - UNIDADE 3 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 3 - UNIDADE 3 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_3-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA,MODULO_3-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA,MÓDULO 3 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 3 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_3-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA,MODULO_3-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA,MÓDULO 3 - UNIDADE 2 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 3 - UNIDADE 2 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_3-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_1-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA,MÓDULO 1 - UNIDADE 3 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 1 - UNIDADE 3 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_1-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_1-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA,MÓDULO 1 - UNIDADE 2 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 1 - UNIDADE 2 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_1-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_1-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA,MÓDULO 1 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 1 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_1-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_2-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA,MÓDULO 2 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 2 - UNIDADE 1 - QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_2-UNIDADE_1-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_2-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA,MÓDULO 2 - UNIDADE 2- QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 2 - UNIDADE 2- QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_2-UNIDADE_2-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,MODULO_2-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA,MÓDULO 2 - UNIDADE 3- QUÍMICA - FRANCIELE FRANÇA,p4,MÓDULO 2 - UNIDADE 3- QUÍMICA - FRANCIELE FRANÇA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/MODULO_2-UNIDADE_3-QUIMICA-FRANCIELE_FRANCA/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_4-QUIMICA_2024-01-25_19_00_GMT-3,Aula ao Vivo 4 - Química (2024-01-25 19_00 GMT-3),p4,Aula ao Vivo 4 - Química (2024-01-25 19_00 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_4-QUIMICA_2024-01-25_19_00_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_6-QUIMICA_2024-02-01_19_02_GMT-3,Aula ao Vivo 6 - Química (2024-02-01 19_02 GMT-3),p4,Aula ao Vivo 6 - Química (2024-02-01 19_02 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_6-QUIMICA_2024-02-01_19_02_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_5-QUIMICA_2024-01-30_20_01_GMT-3,Aula ao Vivo 5 - Química (2024-01-30 20_01 GMT-3),p4,Aula ao Vivo 5 - Química (2024-01-30 20_01 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_5-QUIMICA_2024-01-30_20_01_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_2-QUIMICA_2024-01-18_18_55_GMT-3,Aula ao Vivo 2 - Química (2024-01-18 18_55 GMT-3),p4,Aula ao Vivo 2 - Química (2024-01-18 18_55 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_2-QUIMICA_2024-01-18_18_55_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_3-QUIMICA_2024-01-23_19_58_GMT-3,Aula ao Vivo 3 - Química (2024-01-23 19_58 GMT-3),p4,Aula ao Vivo 3 - Química (2024-01-23 19_58 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_3-QUIMICA_2024-01-23_19_58_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_AO_VIVO_1-QUIMICA_2024-01-16_19_57_GMT-3_1,Aula ao Vivo 1 - Química (2024-01-16 19_57 GMT-3) (1),p4,Aula ao Vivo 1 - Química (2024-01-16 19_57 GMT-3) (1).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_AO_VIVO_1-QUIMICA_2024-01-16_19_57_GMT-3_1/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_1_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-14_19_01_GMT-3,AULA 1 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-14 19_01 GMT-3),p4,AULA 1 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-14 19_01 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-14_19_01_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_2_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-16_19_02_GMT-3,AULA 2 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-16 19_02 GMT-3),p4,AULA 2 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-16 19_02 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-16_19_02_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_3_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-21_20_01_GMT-3,AULA 3 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-21 20_01 GMT-3),p4,AULA 3 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-21 20_01 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_3_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-21_20_01_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_4_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-23_20_05_GMT-3,AULA 4 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-23 20_05 GMT-3),p4,AULA 4 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-23 20_05 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_4_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-23_20_05_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_5_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-28_19_02_GMT-3,AULA 5 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-28 19_02 GMT-3),p4,AULA 5 AO VIVO - QUÍMICA EJA - TURMA 1_MÓDULO 2 (2024-05-28 19_02 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_5_AO_VIVO-QUIMICA_EJA-TURMA_1_MODULO_2_2024-05-28_19_02_GMT-3/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_1_AO_VIVO-QUIMICA_EJA-TURMA_3_MODULO_1_2024-06-18_19_03_GMT-3_2,AULA 1 AO VIVO  - QUÍMICA EJA - TURMA 3_MÓDULO 1 (2024-06-18 19_03 GMT-3) (2),p4,AULA 1 AO VIVO  - QUÍMICA EJA - TURMA 3_MÓDULO 1 (2024-06-18 19_03 GMT-3) (2).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_1_AO_VIVO-QUIMICA_EJA-TURMA_3_MODULO_1_2024-06-18_19_03_GMT-3_2/qualidade-720.mp4
QUÍMICA - FRANCIELE,AULA_2_AO_VIVO-QUIMICA_EJA-TURMA_3_MODULO_1_2024-06-20_20_02_GMT-3,AULA 2 AO VIVO - QUÍMICA EJA - TURMA 3_MÓDULO 1 (2024-06-20 20_02 GMT-3),p4,AULA 2 AO VIVO - QUÍMICA EJA - TURMA 3_MÓDULO 1 (2024-06-20 20_02 GMT-3).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/AULA_2_AO_VIVO-QUIMICA_EJA-TURMA_3_MODULO_1_2024-06-20_20_02_GMT-3/qualidade-720.mp4
RESUMOS,RESUMO-FISICA-MODULO_1_FEITO_COM_O_CLIPCHAMP,RESUMO - FÍSICA - MÓDULO 1 ‐ Feito com o Clipchamp,p4,RESUMO - FÍSICA - MÓDULO 1 ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO-FISICA-MODULO_1_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
RESUMOS,RESUMO_INGLES-MODULO_1,RESUMO INGLÊS - MÓDULO 1,p4,RESUMO INGLÊS - MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_INGLES-MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO_PATRIMONIOS_CULTURAIS-MODULO_1,RESUMO PATRIMÔNIOS CULTURAIS - MÓDULO 1,p4,RESUMO PATRIMÔNIOS CULTURAIS - MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_PATRIMONIOS_CULTURAIS-MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO_SOCIOLOGIA-MODULO_I,RESUMO SOCIOLOGIA - Módulo I,p4,RESUMO SOCIOLOGIA - Módulo I.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_SOCIOLOGIA-MODULO_I/qualidade-720.mp4
RESUMOS,RESUMO_MAT_NO_COTIDIANO-MODULO_1,RESUMO MAT. NO COTIDIANO - MÓDULO 1,p4,RESUMO MAT. NO COTIDIANO - MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_MAT_NO_COTIDIANO-MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO-PORTUGUES_MODULO_1,RESUMO - PORTUGUÊS MÓDULO 1,p4,RESUMO - PORTUGUÊS MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO-PORTUGUES_MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO_HISTORIA_MODULO_1,RESUMO HISTÓRIA – MÓDULO 1,p4,RESUMO HISTÓRIA – MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_HISTORIA_MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO-MATEMATICA_FEITO_COM_O_CLIPCHAMP,RESUMO - MATEMÁTICA ‐ Feito com o Clipchamp,p4,RESUMO - MATEMÁTICA ‐ Feito com o Clipchamp.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO-MATEMATICA_FEITO_COM_O_CLIPCHAMP/qualidade-720.mp4
RESUMOS,RESUMO-FISICA-MODULO_1,RESUMO - FÍSICA - MÓDULO 1,p4,RESUMO - FÍSICA - MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO-FISICA-MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO_BIOLOGIA-MODULO_1,RESUMO BIOLOGIA - MÓDULO 1,p4,RESUMO BIOLOGIA - MÓDULO 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_BIOLOGIA-MODULO_1/qualidade-720.mp4
RESUMOS,QUIMICA-M1_FEITO_COM_O_CLIPCHAMP_1,QUÍMICA - M1 ‐ Feito com o Clipchamp (1),p4,QUÍMICA - M1 ‐ Feito com o Clipchamp (1).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/QUIMICA-M1_FEITO_COM_O_CLIPCHAMP_1/qualidade-720.mp4
RESUMOS,PROJETO_DE_VIDA-M1_FEITO_COM_O_CLIPCHAMP_1,PROJETO DE VIDA - M1 ‐ Feito com o Clipchamp (1),p4,PROJETO DE VIDA - M1 ‐ Feito com o Clipchamp (1).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/PROJETO_DE_VIDA-M1_FEITO_COM_O_CLIPCHAMP_1/qualidade-720.mp4
RESUMOS,INTERPRETACAO_DE_TEXTO-M1_FEITO_COM_O_CLIPCHAMP_1,INTERPRETAÇÃO DE TEXTO - M1 ‐ Feito com o Clipchamp (1),p4,INTERPRETAÇÃO DE TEXTO - M1 ‐ Feito com o Clipchamp (1).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/INTERPRETACAO_DE_TEXTO-M1_FEITO_COM_O_CLIPCHAMP_1/qualidade-720.mp4
RESUMOS,RESUMO_CIENCIA_E_COTIDIANO-MODULO_1,RESUMO Ciência e Cotidiano - Módulo 1,p4,RESUMO Ciência e Cotidiano - Módulo 1.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_CIENCIA_E_COTIDIANO-MODULO_1/qualidade-720.mp4
RESUMOS,RESUMO_LOGICA_MATEMATICA,RESUMO LÓGICA MATEMÁTICA,p4,RESUMO LÓGICA MATEMÁTICA.mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/RESUMO_LOGICA_MATEMATICA/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_1_1080P,ROI e Analytics aula_1 (1080p),p4,ROI e Analytics aula_1 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_1_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_3_1080P,ROI e Analytics aula_3 (1080p),p4,ROI e Analytics aula_3 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_3_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_2_1080P,ROI e Analytics aula_2 (1080p),p4,ROI e Analytics aula_2 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_2_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_4_1080P,ROI e Analytics aula_4 (1080p),p4,ROI e Analytics aula_4 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_4_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_5_1080P,ROI e Analytics aula_5 (1080p),p4,ROI e Analytics aula_5 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_5_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_7_1080P,ROI e Analytics aula_7 (1080p),p4,ROI e Analytics aula_7 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_7_1080P/qualidade-720.mp4
ROI e Analytics,ROI_E_ANALYTICS_AULA_6_1080P,ROI e Analytics aula_6 (1080p),p4,ROI e Analytics aula_6 (1080p).mp4,1280x720,https://vfvideos.nyc3.digitaloceanspaces.com/kraush-unicv/video/ROI_E_ANALYTICS_AULA_6_1080P/qualidade-720.mp4
